Book-Title,Author,User Rating,Reviews,Price,Year,Genre,User-ID,ISBN,Book-Rating,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Location,Age,Page Count
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,180917,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"albuquerque, new mexico, usa",50.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,184904,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"chicago, illinois, usa",22.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,264355,0060935464,5,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"ionia, michigan, usa",36.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,276953,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"petaling jaya, selangor, malaysia",18.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,4794,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"albuquerque, new mexico, usa",14.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,9094,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"albuquerque, new mexico, usa",14.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,9417,0446310786,7,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"whitby, ontario, canada",26.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,13850,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"online, n/a, usa",28.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,15775,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"london, england, united kingdom",27.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,20005,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"albuquerque, new mexico, usa",22.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,21402,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"bloomington, indiana, usa",30.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,22365,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"castle rock, colorado, usa",51.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,24518,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"beloit, wisconsin, usa",20.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,28477,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"singapore, singapore, singapore",22.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,29981,0446310786,7,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"charlottetown, prince edward island, canada",27.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,30489,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"jacksonville, florida, usa",29.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,32089,0446310786,7,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"elk grove, california, usa",17.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,32528,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"budd lake, new jersey, usa",17.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,33088,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"jackson, mississippi, usa",22.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,36938,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"saint paul, minnesota, usa",43.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,37400,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"portland, oregon, usa",27.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,41738,0446310786,5,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"baldwin park, california, usa",16.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,42601,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"coral springs, florida, usa",29.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,48525,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"philadelphia, pennsylvania, usa",15.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,55006,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"calgary, alberta, canada",34.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,63545,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"makati, n/a, philippines",28.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,68861,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"bossier city, louisiana, usa",19.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,70585,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"storvreta, uppland, sweden",46.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,70882,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"portland, oregon, usa",36.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,72949,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"regina, saskatchewan, canada",16.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,73486,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"olmsted township, ohio, usa",19.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,85534,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"cleveland, ohio, usa",49.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,87911,0446310786,5,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"new york, new york, usa",20.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,90046,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"tahlequah, oklahoma, usa",25.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,93631,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"halifax, ,",26.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,98440,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"yuma, arizona, usa",17.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,98468,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"eugene, oregon, usa",33.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,99252,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"austin, texas, usa",47.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,106583,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"la habra, california, usa",37.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,110123,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"albuquerque, new mexico, usa",14.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,111245,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"calgary, alberta, canada",37.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,112570,0446310786,6,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"burbank, california, usa",26.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,114258,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"goodyear, arizona, usa",30.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,114452,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"newton, massachusetts, usa",26.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,117781,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"richmond hill, ontario, canada",31.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,118164,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"kitchener, ontario, canada",18.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,119341,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"moe, victoria, australia",33.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,120080,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"preston, lancashire, england, united kingdom",32.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,120935,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"st. john`s, newfoundland, canada",37.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,123883,0446310786,5,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"topeka, kansas, usa",18.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,126377,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"baton rouge, louisiana, usa",18.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,128331,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"chittenango, new york, usa",24.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,129641,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"durham, north carolina, usa",16.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,130837,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"toronto, ontario, canada",32.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,137746,0446310786,7,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"flint, ,",16.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,137940,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"orlando, florida, usa",17.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,141023,0446310786,5,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"warren, michigan, usa",15.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,142253,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"kentfield, california, usa",16.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,142801,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"manhattan, kansas, usa",17.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,144791,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"baton rouge, louisiana, usa",18.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,155000,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"fogelsville, pennsylvania, usa",53.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,N/A,158774,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"harrison, new jersey, usa",34.0,N/A
